Longitude,Latitude,Battery_Level,Total Duration,Total Distance
-111.934981,48.176752,12.079865240664098,16531.783000000003,426646.255
-111.762194,47.975011,4.941281379428773,17309.459000000003,452691.376
-111.566538,47.595991,-7.881151583167135,18647.297000000002,498654.317
-111.343166,47.505919,-12.801619400076646,19266.716000000004,519243.821
-111.512939,47.430998,-16.927171315847232,19796.340000000004,535875.313
-111.819812,47.159354,-28.386246601581682,20974.145000000004,575337.098
-111.94258,47.118694,-30.774755128591522,21395.108000000004,587595.98
-112.081316,47.004563,-35.65763388148937,21965.140000000003,605796.292
-112.123371,46.901666,-39.3885043049611,22468.302000000003,619642.39
-112.001006,46.818847,-43.10771154435703,22920.758,633478.93
-112.01023,46.6105,-49.401205802687656,23666.246000000003,658299.643
-112.009189,46.607148,-49.27795894535921,23689.539000000004,658681.238
-112.031921,46.598202,-49.80133808750492,23873.312000000005,660900.648
-112.37394,46.56196,-59.84001389866427,25147.481000000007,691812.459
-112.324004,46.633655,-61.60383604570113,25973.277000000006,701740.904
-112.325128,46.644208,-62.15829415767953,26205.897000000004,703060.063
-112.326439,46.644303,-62.220464435909534,26215.640000000003,703162.0349999999
-112.390699,46.662144,-62.54159515283806,27056.856000000003,709002.394
-112.400478,46.661413,-63.57262478084843,27174.191000000003,709788.042
-112.406097,46.669374,-63.61581449130417,27322.465000000004,710799.326
-112.39814999287786,46.671627961082194,-63.61581449130417,27322.465000000004,710799.326
-114.087835,51.0276233,100.0,0.0,0.0
-114.087847,51.027586,100.0,0.0,0.0
-114.087917,51.027598,99.99452197815646,45.981,51.382
-114.087804,51.02585,99.99611536671229,73.437,247.163
-114.089689,51.025951,99.9383079345429,92.02,389.358
-114.090444,51.024131,99.89519559058022,134.524,687.2909999999999
-114.118535,51.024052,99.31412302362759,429.306,2656.033
-114.118104,51.00343,99.08299181438412,591.754,4954.454
-114.118138,51.001412,99.07907951645966,609.756,5179.2029999999995
-114.152917,51.008779,98.31769340447376,763.543,8019.3679999999995
-114.157532,51.008791,98.24698414494215,778.102,8342.721
-114.128774,50.900835,95.63409240927514,1334.2649999999999,22038.915
-114.067188,50.892482,95.28490602086787,1504.3339999999998,26715.227
-114.059248,50.891926,95.28630040638615,1528.0499999999997,27285.587
-113.83761,50.657112,89.14607562058443,2732.7259999999997,58700.534
-113.826896,50.400433,82.6493198027896,3711.852,87388.895
-113.65938,50.253877,78.45246062127673,4547.388,108227.43000000001
-113.52318,49.77962,68.2092022748867,6556.325,162456.473
-113.447434,49.716569,66.5131950875088,6883.789,171401.568
-113.387125,49.717974,65.86710493609552,7189.826999999999,177005.027
-113.300659,49.476433,60.30743548906156,8399.5,205472.006
-113.30156,49.203508,53.30619027016653,9737.802,236369.89299999998
-113.285768,49.129379,51.15177579519095,10223.331,244908.01399999997
-113.378981,48.998064,47.40146595024313,11029.451000000001,261535.29899999997
-113.438615,48.901589,45.62556414800388,11685.925000000001,273421.512
-113.414537,48.702324,38.682731008413064,12807.881000000001,297196.877
-113.350566,48.688115,36.04935879048605,13008.565,302766.96599999996
-113.26347,48.540003,35.43038731459529,13967.693000000001,322804.30399999995
-113.024577,48.555862,34.82585768079859,14844.988000000001,341128.40599999996
-113.364948,48.302849,24.84322898662117,16448.853000000003,381190.44899999996
-113.543445,48.233405,24.657972700704235,17071.939000000002,397508.02999999997
-113.85637,48.489304,18.401013181199666,18628.496000000003,438375.34199999995
-113.972522,48.49836,17.340655388731765,19029.410000000003,448447.3279999999
-114.000608,48.463274,16.254131856364005,19248.381000000005,453615.7029999999
-114.009666,48.463692,16.374809612862123,19309.525000000005,454293.8119999999
-114.025525,48.455394,16.037455044059637,19461.744000000006,455924.3169999999
-114.116799,48.474841,15.425634303931545,20103.715000000007,464193.90699999995
-114.165673,48.459193,14.068013159184249,20349.048000000006,468665.52999999997
-114.181172,48.379479,13.446319251305185,20832.576000000005,478743.83599999995
-114.181538,48.370382,13.569025086169697,20932.968000000004,479764.312
-114.150023,48.363752,12.814904553921922,21049.044000000005,482335.48699999996
-114.164699,48.22576,10.15954655237115,21697.085000000006,498037.311
-114.039073,47.988101,4.792808202595807,23095.355000000007,529834.836
-114.015161,47.797959,1.0640515540730222,24063.79100000001,552067.332
-114.052881,47.689574,-1.371054788356877,24604.682000000008,564986.853
-114.125811,47.688813,-2.5840883925888303,24858.860000000008,570483.923
-114.096801,47.327878,-9.996149857530295,26528.674000000006,611900.681
-114.184907,47.280326,-11.409673006356732,26849.517000000007,620768.416
-114.040533,47.091759,-19.681201109599485,27815.379000000008,646296.754
-114.131354,46.950788,-21.530064549951927,28578.535000000007,664861.928
-114.038959,46.915234,-23.365708873289975,28931.927000000007,673876.507
-114.034607,46.912664,-23.239454754010474,28983.20200000001,674317.453
-114.03948,46.836592,-23.92534519970244,29628.83100000001,682936.172
-114.098878,46.807875,-24.918849250022785,29900.572000000007,688617.816
-114.070686,46.64549,-28.433153083010772,30733.458000000006,707547.541
-114.114308,46.52321,-31.14806170780799,31385.164000000004,722061.198
-114.092766,46.512588,-31.430699795211567,31492.008000000005,724159.814
-114.087067,46.512855,-31.464808593926833,31525.281000000006,724599.009
-114.087889,46.531439,-31.489836987553723,31673.339000000007,726672.4029999999
-114.087835,46.53143849757384,-33.11646986806713,32580.52400000001,739968.9739999999
-114.087835,51.0276233,100.0,0.0,0.0
-114.087847,51.027586,100.0,0.0,0.0
-114.087917,51.027598,99.99452197815646,45.981,51.382
-114.087804,51.02585,99.99611536671229,73.437,247.163
-114.089689,51.025951,99.9383079345429,92.02,389.358
-114.090444,51.024131,99.89519559058022,134.524,687.2909999999999
-114.118535,51.024052,99.31412302362759,429.306,2656.033
-114.118104,51.00343,99.08299181438412,591.754,4954.454
-114.118138,51.001412,99.07907951645966,609.756,5179.2029999999995
-114.152917,51.008779,98.31769340447376,763.543,8019.3679999999995
-114.157532,51.008791,98.24698414494215,778.102,8342.721
-114.125013,50.897201,95.53245475990947,1352.061,22523.364999999998
-114.301786,50.892532,92.53735209839346,1918.6639999999998,35825.629
-114.278884,50.673905,87.71355757580594,3176.3219999999997,63321.875
-114.232632,50.688388,87.69984091662336,3426.535,67319.188
-114.122893,49.966833,70.58167203138697,7063.846,150716.782
-114.196372,49.590655,65.0520117610373,8868.742,195013.372
-114.344354,49.55605,61.68573949402264,9327.275,206942.403
-114.880849,49.732552,54.28364336469308,11518.021999999999,256443.57499999998
-115.080821,49.496956,50.31028083651418,12873.069,288164.479
-115.017812,49.331964,46.79538138681232,13684.184,308077.85
-115.136873,49.290296,45.62498100370629,14152.831,318908.893
-115.678782,49.574812,34.684654852708036,16177.558,372835.31899999996
-115.875404,49.441129,30.642027907566224,17266.967,394094.926
-115.841788,49.26299,26.669995673240436,18192.511000000002,417222.54699999996
-116.180844,49.002914,19.875327900229774,20071.396,462110.871
-116.346238,48.921657,15.892563519154853,21031.25,483624.0
-116.309564,48.696221,13.847935458260354,22193.51,511655.641
-116.54366,48.382949,5.443063115921527,23887.129999999997,552003.071
-116.791894,47.688403,-9.022678813513007,27567.713999999996,635389.071
-117.001465,47.476525,-16.008855301357258,28786.101999999995,665871.239
-116.877153,47.390869,-19.26641260818303,29430.437999999995,681443.7819999999
-116.947355,47.192285,-23.183771823407906,30433.277999999995,705280.2349999999
-116.823992,47.082083,-26.51168501028477,31096.075999999994,721609.4659999999
-117.021584,46.857705,-32.89918823594473,32296.356999999993,753391.163
-117.001564,46.736488,-35.16742488285177,32913.95599999999,768223.8099999999
-117.000693,46.726501,-35.1465395031216,33040.23599999999,769427.5549999999
-116.992215,46.434384,-39.12943011743868,34962.18499999999,816478.801
-116.859497,46.448557,-40.95967973559915,35482.28299999999,828618.313
-116.632408,46.525644,-45.18472581805046,36372.10199999999,850504.3659999999
-116.254071,46.473102,-51.4708951027701,37790.50299999999,883626.874
-116.179045,46.391888,-53.876142358796336,38257.35199999999,895189.8339999999
-116.168494,46.38957,-56.15422019750853,38561.47299999999,899256.1219999999
-115.938333,46.375852,-63.58672906608837,39962.18899999999,923868.9129999998
-115.798726,46.478496,-66.25365628290855,40922.71899999999,941184.9419999998
-115.810981,46.630262,-69.21238241702949,42325.82199999999,963293.3459999998
-115.81435,46.631538,-69.2656833573354,42354.51499999999,963587.5099999998
-115.813312,46.641507,-70.00426175029436,42518.401999999995,965174.4939999998
-115.780773,46.674758,-72.80111938759066,43100.76299999999,970830.3759999998
-115.77752000712213,46.671627961082194,-72.80111938759066,43100.76299999999,970830.3759999998
-114.087835,51.0276233,100.0,0.0,0.0
-114.087847,51.027586,100.0,0.0,0.0
-114.087917,51.027598,99.99452197815646,45.981,51.382
-114.087804,51.02585,99.99611536671229,73.437,247.163
-114.089689,51.025951,99.9383079345429,92.02,389.358
-114.090444,51.024131,99.89519559058022,134.524,687.2909999999999
-114.118535,51.024052,99.31412302362759,429.306,2656.033
-114.118104,51.00343,99.08299181438412,591.754,4954.454
-114.118138,51.001412,99.07907951645966,609.756,5179.2029999999995
-114.152917,51.008779,98.31599456762845,763.212,8019.3679999999995
-114.157532,51.008791,98.24617306598604,777.771,8342.721
-114.125013,50.897201,95.53164368095337,1351.73,22523.364999999998
-114.301786,50.892532,92.53253554825959,1917.558,35825.629
-114.327992,50.744236,89.56838460636907,2673.056,53035.061
-114.278884,50.673905,87.72195417419506,3175.415,63321.872
-114.232632,50.688388,87.6855644239037,3425.628,67319.185
-114.25386,50.459244,82.499474666474,4640.015,93596.171
-114.122893,49.966833,70.53031192313021,7064.0070000000005,150716.776
-114.196372,49.590655,65.01671835116693,8868.903,195013.366
-114.344354,49.55605,61.650446084152264,9327.436,206942.397
-114.493393,49.63631,58.61774052996224,10043.66,221502.705
-114.687516,49.628787,56.003539798269074,10714.446,236316.69799999997
-114.880849,49.732552,54.117350433451605,11524.898,256443.56699999998
-114.918022,49.637835,52.72510898695525,11972.205,267863.15599999996
-115.080821,49.496956,50.08065001610288,12856.039,288164.46799999994
-115.017812,49.331964,46.54406088705566,13665.277,308077.8389999999
-115.136873,49.290296,45.372229832687566,14133.382,318908.8819999999
-115.224878,49.371166,43.18539939186329,14560.545,330333.6109999999
-115.371213,49.401614,41.38837452686368,15043.847,342435.0129999999
-115.678782,49.574812,34.547480771997115,16180.563,372835.3059999999
-115.875404,49.441129,30.52114154319397,17275.262,394094.91299999994
-115.820626,49.355199,27.771970753187198,17758.894,406411.90599999996
-115.841788,49.26299,26.553673984963446,18200.792,417222.534
-115.996786,49.203227,24.070298871901876,18752.447,431218.017
-116.180844,49.002914,19.695480791220632,20070.139,462110.857
-116.179972,48.947532,19.06594876680714,20455.036,468713.081
-116.346301,48.921536,15.486048432609715,21047.778,483638.223
-116.30949,48.696384,13.537123699033184,22212.873,511636.69
-116.542755,48.384693,5.1353374382969985,23899.074,551797.702
-116.540257,48.232142,2.4208273195802508,24695.504,569092.6510000001
-116.787233,47.821795,-8.766597378851358,26624.827,620518.9170000001
-116.788447,47.818786,-8.595648031380732,26655.23,620873.4580000001
-116.880324,47.816883,-9.268838249166365,27080.393,627787.9390000001
-116.883732,47.820083,-9.283536019724798,27135.004,628226.6310000002
-117.154956,47.700498,-12.964279165345957,28324.45,652858.4650000002
-117.239663,47.689743,-13.57064276307105,28676.479,659434.7390000002
-117.239694,47.675764,-13.531993312759889,28859.386,660993.0930000002
-117.240168,47.675471,-13.520225335402994,28878.055,661044.8260000002
-117.447965,47.648231,-16.74165007408067,29552.243,677599.2150000002
-117.36066,47.288874,-26.553036781308485,31279.614999999998,721055.4850000002
-117.381401,47.085068,-31.399973509371105,32190.118,744719.6730000002
-117.37853829211919,47.084731055857034,-31.399973509371105,32190.118,744719.6820000001
-114.087835,51.0276233,100.0,0.0,0.0
-114.087847,51.027586,100.0,0.0,0.0
-114.087917,51.027598,99.99452197815646,45.981,51.382
-114.087804,51.02585,99.99611536671229,73.437,247.163
-114.089689,51.025951,99.9383079345429,92.02,389.358
-114.090444,51.024131,99.89519559058022,134.524,687.2909999999999
-114.118535,51.024052,99.31412302362759,429.306,2656.033
-114.118104,51.00343,99.08299181438412,591.754,4954.454
-114.118138,51.001412,99.07907951645966,609.756,5179.2029999999995
-114.152917,51.008779,98.31599456762845,763.212,8019.3679999999995
-114.157532,51.008791,98.24617306598604,777.771,8342.721
-114.125013,50.897201,95.53164368095337,1351.73,22523.364999999998
-114.301786,50.892532,92.53253554825959,1917.558,35825.629
-114.327992,50.744236,89.56838460636907,2673.056,53035.061
-114.278884,50.673905,87.72195417419506,3175.415,63321.872
-114.232632,50.688388,87.6855644239037,3425.628,67319.185
-114.25386,50.459244,82.499474666474,4640.015,93596.171
-114.122893,49.966833,70.53031192313021,7064.0070000000005,150716.776
-114.196372,49.590655,65.01671835116693,8868.903,195013.366
-114.344354,49.55605,61.650446084152264,9327.436,206942.397
-114.493393,49.63631,58.61774052996224,10043.66,221502.705
-114.687516,49.628787,56.003539798269074,10714.446,236316.69799999997
-114.880849,49.732552,54.117350433451605,11524.898,256443.56699999998
-114.918022,49.637835,52.72510898695525,11972.205,267863.15599999996
-115.080821,49.496956,50.08065001610288,12856.039,288164.46799999994
-115.017812,49.331964,46.54406088705566,13665.277,308077.8389999999
-115.136873,49.290296,45.372229832687566,14133.382,318908.8819999999
-115.224878,49.371166,43.18539939186329,14560.545,330333.6109999999
-115.371213,49.401614,41.38837452686368,15043.847,342435.0129999999
-115.678782,49.574812,34.547480771997115,16180.563,372835.3059999999
-115.875404,49.441129,30.52114154319397,17275.262,394094.91299999994
-115.820626,49.355199,27.771970753187198,17758.894,406411.90599999996
-115.841788,49.26299,26.553673984963446,18200.792,417222.534
-115.996786,49.203227,24.070298871901876,18752.447,431218.017
-116.180844,49.002914,19.695480791220632,20070.139,462110.857
-116.179972,48.947532,19.06594876680714,20455.036,468713.081
-116.346301,48.921536,15.486048432609715,21047.778,483638.223
-116.30949,48.696384,13.537123699033184,22212.873,511636.69
-116.542755,48.384693,5.1353374382969985,23899.074,551797.702
-116.540257,48.232142,2.4208273195802508,24695.504,569092.6510000001
-116.787233,47.821795,-8.766597378851358,26624.827,620518.9170000001
-116.788447,47.818786,-8.595648031380732,26655.23,620873.4580000001
-116.880324,47.816883,-9.268838249166365,27080.393,627787.9390000001
-116.883732,47.820083,-9.283536019724798,27135.004,628226.6310000002
-117.154956,47.700498,-12.964279165345957,28324.45,652858.4650000002
-117.239663,47.689743,-13.57064276307105,28676.479,659434.7390000002
-117.239694,47.675764,-13.531993312759889,28859.386,660993.0930000002
-117.240168,47.675471,-13.520225335402994,28878.055,661044.8260000002
-117.470836,47.638193,-18.145841001565387,29636.436,679646.5860000002
-117.550034,47.643184,-19.465075218258626,29980.444000000003,685971.7630000003
-117.60349,47.642917,-20.037825460428913,30316.006000000005,689990.5330000003
-117.609603,47.643069,-20.089670259389568,30349.505000000005,690455.7240000003
-117.867928,47.669567,-23.85013427872246,31276.036000000004,710538.3820000003
-118.308127,47.643058,-29.439208753025447,32694.188000000002,743979.8510000004
-118.505495,47.758429,-33.640217315422206,33476.763,764023.7690000003
-118.808047,47.751396,-36.96329200321784,34407.837999999996,787183.5070000003
-118.807979,47.748433,-36.84818084216447,34463.723,787513.3890000003
-118.80318047632468,47.74849262011113,-37.398586584660755,35057.901,792271.6930000003
-114.087835,51.0276233,100.0,0.0,0.0
-114.087847,51.027586,100.0,0.0,0.0
-114.087917,51.027598,99.99452197815646,45.981,51.382
-114.087804,51.02585,99.99611536671229,73.437,247.163
-114.089689,51.025951,99.9383079345429,92.02,389.358
-114.090444,51.024131,99.89519559058022,134.524,687.2909999999999
-114.118535,51.024052,99.31412302362759,429.306,2656.033
-114.118104,51.00343,99.08299181438412,591.754,4954.454
-114.118138,51.001412,99.07907951645966,609.756,5179.2029999999995
-114.152917,51.008779,98.31599456762845,763.212,8019.3679999999995
-114.23089,51.025668,96.91705378648673,994.885,13967.867999999999
-114.225915,51.07701,94.80158034217551,1213.477,19789.451999999997
-114.226959,51.080518,95.13584824085301,1229.3220000000001,20189.443
-114.246217,51.088877,95.22184256176223,1330.4060000000002,22404.713
-114.575348,51.091195,88.361952214349,2131.2790000000005,45649.051
-114.764533,51.162279,84.2592934190094,2647.5310000000004,61189.543
-115.268971,51.038646,75.25865034964833,4011.1940000000004,101484.555
-115.40487,51.1329,71.90376485110481,4534.084000000001,116046.598
-115.53226,51.209175,68.90855991139715,5054.423000000001,128844.218
-115.718638,51.162189,65.40321137163365,5584.397000000001,143826.05
-116.267281,51.458305,52.407953258041665,7550.211000000001,196549.56999999998
-116.494062,51.397288,52.96741623464384,8312.595000000001,214411.058
-116.574744,51.322855,51.567549608613405,8727.655,224810.41199999998
-116.5816,51.216958,49.779230013433434,9229.957,237848.96899999998
-116.963111,51.300842,46.788617417584916,10419.588,268091.537
-117.165183,51.486211,42.614013226495445,11511.475999999999,293829.115
-117.442782,51.511477,34.94848899236013,12474.346,318338.74199999997
-117.446291,51.369771,33.68028432011887,13209.722,335987.381
-117.504695,51.269121,28.245613815584353,13948.289,351194.085
-117.880249,51.137102,27.562300059940313,15242.69,383389.29000000004
-117.936905,51.052865,25.80559773415984,15670.915,394048.193
-118.141901,50.992025,23.504126907105476,16318.646,410334.15800000005
-118.222545,51.004751,23.681408809975494,16650.044,417035.82800000004
-118.473531,50.927681,19.06052503495319,17462.940000000002,437602.49600000004
-118.524783,50.976228,17.987522869761218,17753.147,444793.56100000005
-118.678073,51.001833,16.428194079435336,18242.345,457147.438
-118.974762,50.837935,10.837060470400598,19381.529000000002,486862.071
-118.976423,50.838042,10.963921341073094,19403.852000000003,486979.662
-118.977661,50.837369,10.926743407034706,19420.625000000004,487102.739
-119.042323,50.69077,7.319806618778218,20296.410000000003,505921.831
-119.151125,50.60793,5.187822675743554,20908.846000000005,519198.692
-119.138097,50.472903,2.843041593647425,21617.851000000006,534495.744
-119.398741,50.1101,-7.3103228526242185,23685.144000000008,582445.9709999999
-119.387891,49.918104,-9.663481608374122,24732.910000000007,604804.1349999999
-119.660897,49.809719,-13.794648808243934,26515.973000000005,631310.9379999998
-119.767757,49.733587,-14.852694036977834,27081.727000000006,643854.1359999998
-119.603935,49.493378,-19.770839577296385,28530.482000000007,675736.0749999998
-119.596949,49.452922,-20.30934680744378,28811.733000000007,680569.8669999999
-119.572189,49.34489,-22.938445990591973,29476.41700000001,695320.8829999998
-119.518931,49.276455,-24.139347320520365,29896.24700000001,704204.4019999998
-119.582421,49.126698,-26.94202459280456,30806.737000000012,723269.9349999998
-119.463765,48.999937,-29.568142826893496,31686.799000000014,740839.8779999998
-119.400032,48.789599,-33.42119831047841,32834.45700000002,765646.4419999998
-119.543751,48.563061,-39.448941404767076,33963.362000000016,793729.6709999999
-119.477969,48.445021,-42.23666613232769,34506.12000000002,808138.3799999999
-119.591089,48.349521,-44.09573875530284,35088.337000000014,821892.6389999999
-119.595036,48.356007,-43.85058350211761,35151.15400000002,822672.2909999999
-119.662582,48.319258,-46.447901964990606,35497.42900000002,830152.1159999998
-119.864769,48.396938,-57.734975146649475,36391.17300000002,849855.4889999998
-120.078201,48.346448,-54.94228787306838,37333.60900000002,868839.4949999999
-120.177384,48.474134,-58.049087828865424,38213.12600000002,886105.7569999999
-120.185453,48.477832,-58.08354897054943,38296.87500000002,886836.6929999999
-120.190074,48.47758,-58.098888845598154,38340.20000000002,887210.9239999999
-120.179157,48.565058,-60.443737940048074,38982.31700000002,898082.8299999998
-120.178783,48.565115,-60.38178055767835,38987.47500000002,898111.5439999999
-120.176717,48.56341,-60.51645836257525,39010.19900000002,898357.4609999999
-120.073684,48.61408,-66.40863873931566,40047.54100000002,910025.0949999999
-119.98098,48.634964,-72.45208205806627,41650.48300000002,918930.1059999999
-119.977527,48.627966,-73.15057245020351,41822.74200000002,919884.4479999999
-119.96608176522383,48.626300357898415,-73.15057245020351,41822.74200000002,919884.4479999999
-114.087835,51.0276233,100.0,0.0,0.0
-114.087847,51.027586,100.0,0.0,0.0
-114.087917,51.027598,99.99452197815646,45.981,51.382
-114.087804,51.02585,99.99611536671229,73.437,247.163
-114.089689,51.025951,99.9383079345429,92.02,389.358
-114.090444,51.024131,99.89519559058022,134.524,687.2909999999999
-114.118535,51.024052,99.31412302362759,429.306,2656.033
-114.118104,51.00343,99.08299181438412,591.754,4954.454
-114.118138,51.001412,99.07907951645966,609.756,5179.2029999999995
-114.152917,51.008779,98.31599456762845,763.212,8019.3679999999995
-114.23089,51.025668,96.91705378648673,994.885,13967.867999999999
-114.225915,51.07701,94.80158034217551,1213.477,19789.451999999997
-114.226959,51.080518,95.13584824085301,1229.3220000000001,20189.443
-114.246217,51.088877,95.22184256176223,1330.4060000000002,22404.713
-114.575348,51.091195,88.361952214349,2131.2790000000005,45649.051
-114.764533,51.162279,84.2592934190094,2647.5310000000004,61189.543
-115.268971,51.038646,75.25865034964833,4011.1940000000004,101484.555
-115.40487,51.1329,71.90376485110481,4534.084000000001,116046.598
-115.53226,51.209175,68.90855991139715,5054.423000000001,128844.218
-115.718638,51.162189,65.40321137163365,5584.397000000001,143826.05
-116.267281,51.458305,52.407953258041665,7550.211000000001,196549.56999999998
-116.494062,51.397288,52.96741623464384,8312.595000000001,214411.058
-116.574744,51.322855,51.567549608613405,8727.655,224810.41199999998
-116.5816,51.216958,49.779230013433434,9229.957,237848.96899999998
-116.963111,51.300842,46.788617417584916,10419.588,268091.537
-117.165183,51.486211,42.614013226495445,11511.475999999999,293829.115
-117.442782,51.511477,34.94848899236013,12474.346,318338.74199999997
-117.446291,51.369771,33.68028432011887,13209.722,335987.381
-117.504695,51.269121,28.245613815584353,13948.289,351194.085
-117.880249,51.137102,27.562300059940313,15242.69,383389.29000000004
-117.936905,51.052865,25.80559773415984,15670.915,394048.193
-118.141901,50.992025,23.504126907105476,16318.646,410334.15800000005
-118.222545,51.004751,23.681408809975494,16650.044,417035.82800000004
-118.473531,50.927681,19.06052503495319,17462.940000000002,437602.49600000004
-118.524783,50.976228,17.987522869761218,17753.147,444793.56100000005
-118.679849,51.001379,16.31000566784486,18247.406000000003,457281.726
-118.833343,50.890973,13.059338595548109,18861.948000000004,474067.05000000005
-119.165198,50.784484,7.793525313007285,20120.870000000003,503312.259
-119.231501,50.709042,5.201068555713924,20541.663000000004,513722.04000000004
-119.310015,50.692755,5.477826841522816,20932.121000000003,519862.67000000004
-119.329991,50.843576,1.4082321028932334,21801.358000000004,539180.9450000001
-119.519692,50.892727,-1.0039849235702225,22434.805000000004,554756.748
-119.90669,50.64539,-9.076235422003231,24003.585000000003,595559.6190000001
-120.457263,50.665241,-20.59247641852422,25632.724000000002,636725.947
-120.450327,50.553309,-28.90306389692237,26143.076,651031.9110000001
-120.619123,50.420464,-35.928094988296074,26792.881,671522.2860000001
-120.629633,50.232727,-37.36184472780929,27508.141,692925.1900000001
-120.748939,50.090593,-37.83731560798141,28182.122,712686.5020000001
-120.751322,50.089837,-37.66038888047868,28213.556,713131.648
-120.677694,50.09773,-42.1292723707639,28469.578,718790.0140000001
-120.617302,49.952833,-46.436936782956124,29150.543,736667.045
-120.629418,49.881552,-47.22643052387225,29532.024,745069.3990000001
-120.653654,49.82588,-48.47594355395673,30008.128,751786.8550000001
-120.771749,49.771748,-48.07595317262473,31618.093,766199.3640000001
-120.762939,49.708742,-48.34686423944471,32726.804,773898.5390000001
-120.779141,49.667124,-48.8460130812771,33162.472,778739.0130000002
-120.78657925700006,49.66795665521362,-51.42509427933439,34928.216,798091.8980000002
-114.087835,51.0276233,100.0,0.0,0.0
-114.087847,51.027586,100.0,0.0,0.0
-114.087917,51.027598,99.99452197815646,45.981,51.382
-114.087804,51.02585,99.99611536671229,73.437,247.163
-114.089689,51.025951,99.9383079345429,92.02,389.358
-114.090444,51.024131,99.89519559058022,134.524,687.2909999999999
-114.118535,51.024052,99.31412302362759,429.306,2656.033
-114.118104,51.00343,99.08299181438412,591.754,4954.454
-114.118138,51.001412,99.07907951645966,609.756,5179.2029999999995
-114.152917,51.008779,98.31599456762845,763.212,8019.3679999999995
-114.23089,51.025668,96.91705378648673,994.885,13967.867999999999
-114.225915,51.07701,94.80158034217551,1213.477,19789.451999999997
-114.226959,51.080518,95.13584824085301,1229.3220000000001,20189.443
-114.246217,51.088877,95.22184256176223,1330.4060000000002,22404.713
-114.575348,51.091195,88.361952214349,2131.2790000000005,45649.051
-114.764533,51.162279,84.2592934190094,2647.5310000000004,61189.543
-115.268971,51.038646,75.25865034964833,4011.1940000000004,101484.555
-115.40487,51.1329,71.90376485110481,4534.084000000001,116046.598
-115.53226,51.209175,68.90855991139715,5054.423000000001,128844.218
-115.718638,51.162189,65.40321137163365,5584.397000000001,143826.05
-116.267281,51.458305,52.407953258041665,7550.211000000001,196549.56999999998
-116.494062,51.397288,52.96741623464384,8312.595000000001,214411.058
-116.574744,51.322855,51.567549608613405,8727.655,224810.41199999998
-116.5816,51.216958,49.779230013433434,9229.957,237848.96899999998
-116.963111,51.300842,46.788617417584916,10419.588,268091.537
-117.165183,51.486211,42.614013226495445,11511.475999999999,293829.115
-117.442782,51.511477,34.94848899236013,12474.346,318338.74199999997
-117.446291,51.369771,33.68028432011887,13209.722,335987.381
-117.504695,51.269121,28.245613815584353,13948.289,351194.085
-117.880249,51.137102,27.562300059940313,15242.69,383389.29000000004
-117.936905,51.052865,25.80559773415984,15670.915,394048.193
-118.141901,50.992025,23.504126907105476,16318.646,410334.15800000005
-118.222545,51.004751,23.681408809975494,16650.044,417035.82800000004
-118.473531,50.927681,19.06052503495319,17462.940000000002,437602.49600000004
-118.524783,50.976228,17.987522869761218,17753.147,444793.56100000005
-118.679849,51.001379,16.31000566784486,18247.406000000003,457281.726
-118.833343,50.890973,13.059338595548109,18861.948000000004,474067.05000000005
-119.165198,50.784484,7.793525313007285,20120.870000000003,503312.259
-119.231501,50.709042,5.201068555713924,20541.663000000004,513722.04000000004
-119.310015,50.692755,5.477826841522816,20932.121000000003,519862.67000000004
-119.329991,50.843576,1.4082321028932334,21801.358000000004,539180.9450000001
-119.519692,50.892727,-1.0039849235702225,22434.805000000004,554756.748
-119.90669,50.64539,-9.076235422003231,24003.585000000003,595559.6190000001
-120.44963,50.666741,-20.771575259008657,25612.818000000003,636157.209
-120.554598,50.663145,-21.094422882297806,25920.840000000004,644168.1780000001
-120.75306,50.766495,-23.89010637676918,26661.009000000005,663396.3130000001
-121.175489,50.790343,-29.871486766520437,27997.084000000006,697056.778
-121.19274377699831,50.810915257817285,-29.871486766520437,27997.084000000006,697056.778
-114.087835,51.0276233,100.0,0.0,0.0
-114.087847,51.027586,100.0,0.0,0.0
-114.087917,51.027598,99.99452197815646,45.981,51.382
-114.087804,51.02585,99.99611536671229,73.437,247.163
-114.089689,51.025951,99.9383079345429,92.02,389.358
-114.090444,51.024131,99.89519559058022,134.524,687.2909999999999
-114.118535,51.024052,99.31412302362759,429.306,2656.033
-114.118104,51.00343,99.08299181438412,591.754,4954.454
-114.118138,51.001412,99.07907951645966,609.756,5179.2029999999995
-114.152917,51.008779,98.31599456762845,763.212,8019.3679999999995
-114.23089,51.025668,96.91705378648673,994.885,13967.867999999999
-114.225915,51.07701,94.80158034217551,1213.477,19789.451999999997
-114.226959,51.080518,95.13584824085301,1229.3220000000001,20189.443
-114.246217,51.088877,95.22184256176223,1330.4060000000002,22404.713
-114.575348,51.091195,88.361952214349,2131.2790000000005,45649.051
-114.764533,51.162279,84.2592934190094,2647.5310000000004,61189.543
-115.268971,51.038646,75.25865034964833,4011.1940000000004,101484.555
-115.40487,51.1329,71.90376485110481,4534.084000000001,116046.598
-115.53226,51.209175,68.90855991139715,5054.423000000001,128844.218
-115.718638,51.162189,65.40321137163365,5584.397000000001,143826.05
-116.267281,51.458305,52.407953258041665,7550.211000000001,196549.56999999998
-116.494062,51.397288,52.96741623464384,8312.595000000001,214411.058
